# 形码码表：词	编码	词频。词频由青简词库按词面回填（不是码表自带的权重），出处见 assets/wubi/README.md
做一天和尚撞一天钟	wggq	8
全副武装	wggu	1
全班	wggy	991
佂	wghg	1
俹	wghg	1
登上	wghh	5266
便步	wghi	2
僫	wghn	1
傿	wgho	1
便餐	wghq	7
合眼	wghv	89
剑	wgi	13021
倒灌	wgia	103
便池	wgib	15
剑尖	wgid	1
合法	wgif	3858
佥	wgif	158
伾	wgig	5
分不清	wgig	1
仪表堂堂	wgii	3
剑	wgij	13021
俖	wgik	1
例汤	wgin	1
任天堂	wgip	1
伦理学	wgip	1
全党	wgip	1
敛	wgit	196
全省	wgit	1
便当	wgiv	917
例举	wgiw	18
便溺	wgix	15
倒流	wgiy	426
合流	wgiy	318
伓	wgiy	1
便	wgj	26425
倒竖	wgjc	1
食不果腹	wgje	13
登时	wgjf	73
傳	wgjf	1
倒是	wgjg	15790
命题	wgjg	826
例题	wgjg	53
倲	wgji	1
全日	wgjj	542
倒映	wgjm	66
僡	wgjn	1
便	wgjq	26425
合夥	wgjs	1
登临	wgjt	31
合照	wgjv	5665
合影	wgjy	5486
全景	wgjy	990
倒影	wgjy	337
合	wgk	14218
颌	wgk	349
弇	wgka	50
龠	wgka	16
命	wgkb	15853
郃	wgkb	115
鄧	wgkb	1
敆	wgkc	1
全顺	wgkd	1
龕	wgkd	1
儾	wgke	1
合	wgkf	14218
鸽	wgkg	1370
俉	wgkg	1
命中	wgkh	1230
倳	wgkh	1
龣	wgki	1
合唱	wgkj	4605
剣	wgkj	1
劍	wgkj	1
合口	wgkk	80
樖	wgkk	1
盒	wgkl	5404
偪	wgkl	1
畣	wgkl	1
盫	wgkl	1
全员	wgkm	1553
颌	wgkm	349
凳	wgkm	320
頜	wgkm	1
顩	wgkm	1
龥	wgkm	1
翕	wgkn	47
翖	wgkn	1
鴿	wgko	1
鸙	wgko	1
贫下中农	wgkp	68
邆	wgkp	1
使	wgkq	44238
使唤	wgkq	363
覴	wgkq	1
拿	wgkr	84039
搻	wgkr	1
龤	wgkr	1
龢	wgkt	99
斂	wgkt	1
登	wgku	22412
侸	wgku	1
豋	wgku	1
劎	wgkv	1
歙	wgkw	109
僉	wgkw	1
欱	wgkw	1
歛	wgkw	1
龡	wgkw	1
龛	wgkx	420
剱	wgky	1
劒	wgky	1
劔	wgky	1
僵	wgl	682
鄶	wglb	1
倒转	wglf	153
合围	wglf	148
倒置	wglf	107
朇	wglf	1
全国	wglg	66668
僵	wglg	682
倒车	wglg	453
劊	wglj	1
會	wglj	1
愈加	wglk	139
全力	wglt	2060
合力	wglt	738
合办	wglw	523
合辙	wgly	8
俩	wgm	39389
俪	wgm	731
侖	wgma	1
登岸	wgmd	95
欲速则不达	wgmd	58
傲岸	wgmd	7
傲骨	wgme	124
敛财	wgmf	116
侢	wgmf	1
合同	wgmg	3278
倒贴	wgmh	821
伂	wgmh	1
傮	wgmj	1
登山	wgmm	1587
愈见	wgmq	1
倒账	wgmt	3
倒赔	wgmu	4
俩	wgmw	39389
儷	wgmx	1
债	wgmy	1096
俪	wgmy	731
倆	wgmy	1
債	wgmy	1
佤	wgn	188
全民	wgna	2938
便民	wgna	226
兮	wgnb	3023
全剧	wgnd	783
假恶丑	wgnf	1
合情	wgng	1
剑眉	wgnh	46
傲慢	wgnj	574
侴	wgnj	1
合璧	wgnk	62
僵尸	wgnn	2271
全书	wgnn	791
全局	wgnn	440
僵局	wgnn	290
佤	wgnn	188
愈发	wgnt	438
全屏	wgnu	224
坐不改姓	wgnv	1
全心	wgny	1
俨	wgo	333
俨	wgod	333
倒灶	wgof	1
企事业	wgog	128
倒数	wgov	2469
全数	wgov	1763
俫	wgoy	1
贪天之功	wgpa	1
便宜	wgpe	19718
全家	wgpe	4230
合家	wgpe	155
公开赛	wgpf	3528
伤天害理	wgpg	116
值班室	wgpg	111
拿定	wgpg	1
便宴	wgpj	1
全军	wgpl	877
命官	wgpn	1
使之	wgpp	1
剑客	wgpt	502
全额	wgpt	335
侠客	wgpt	289
全裸	wgpu	214
命案	wgpv	792
敛容	wgpw	1
使它	wgpx	1
傲视	wgpy	25
例	wgq	8905
倒错	wgqa	1
全色	wgqc	1
全然	wgqd	239
俨然	wgqd	222
傲然	wgqd	63
全角	wgqe	6
全镇	wgqf	1
敛钱	wgqg	2
例外	wgqh	2032
倒锁	wgqi	13
例	wgqj	8905
命名	wgqk	17598
全名	wgqk	1440
盒饭	wgqn	1101
使馆	wgqn	808
便饭	wgqn	46
合金	wgqq	785
傲	wgqt	1162
作恶多端	wgqu	53
倒找	wgra	8
登报	wgrb	95
合拢	wgrd	66
僵持	wgrf	206
倒挂	wgrf	68
便捷	wgrg	400
全年	wgrh	2126
拿捏	wgrj	191
偷天换日	wgrj	7
倒扣	wgrk	81
傲气	wgrn	122
愈近	wgrp	1
合抱	wgrq	15
合拍	wgrr	718
拿手	wgrt	974
全拼	wgru	1
便携	wgrw	229
全权	wgsc	502
债权	wgsc	122
俗不可耐	wgsd	104
登极	wgse	34
全村	wgsf	464
全票	wgsf	348
全本	wgsg	60
命相	wgsh	98
便可	wgsk	641
登机	wgsm	1468
登楼	wgso	1
登攀	wgsq	6
全棉	wgsr	1
人不可貌相	wgss	111
合格	wgst	2574
全校	wgsu	924
命根	wgsv	1
剑术	wgsy	570
全长	wgta	8969
合适	wgtd	16072
合租	wgte	1101
全盘	wgte	282
仪表盘	wgte	1
例行	wgtf	1241
全选	wgtf	80
便笺	wgtg	10
合算	wgth	268
全息	wgth	255
你死我活	wgti	9
使得	wgtj	10652
舍不得	wgtj	10466
便利	wgtj	1720
全程	wgtk	5681
债务	wgtl	2012
全身	wgtm	5719
合身	wgtm	368
便秘	wgtn	1368
全称	wgtq	890
傲物	wgtr	1
便条	wgts	61
命笔	wgtt	2
合乎	wgtu	268
便签	wgtw	163
登第	wgtx	1761
全篇	wgty	133
侠	wgu	11292
合并	wgua	16459
债券	wgud	529
优惠券	wgud	1
倒闭	wguf	1673
盒装	wguf	283
便装	wguf	114
全美	wgug	1
伻	wguh	1
合意	wguj	86
全部	wguk	23751
合闸	wgul	4
人来疯	wgum	72
合资	wguq	992
全新	wgus	3999
便道	wgut	85
倒立	wguu	335
侠	wguw	11292
登门	wguy	182
今不如昔	wgva	5
俓	wgva	1
倒好	wgvb	1
便即	wgvc	1
倒退	wgve	525
合建	wgvf	63
倢	wgvh	1
登录	wgvi	2699
例如	wgvk	21295
合群	wgvt	387
侄女	wgvv	1917
信天翁	wgwc	123
全优	wgwd	11
全会	wgwf	1147
例会	wgwf	170
使命	wgwg	1798
愈合	wgwg	247
便便	wgwg	1
全天候	wgwh	240
侠侣	wgwk	33
公事公办	wgwl	32
例假	wgwn	16
合伙	wgwo	1061
倒爷	wgwq	6
儞	wgwq	1
全体	wgws	3381
合作	wgwt	29609
全分	wgwv	1
使人	wgww	1
僵化	wgwx	126
命令	wgwy	7778
全集	wgwy	1592
合集	wgwy	817
全线	wgxg	4392
仾	wgxg	1
傃	wgxi	7
合约	wgxq	5236
全乡	wgxt	1
侇	wgxw	1
拿给	wgxw	1
倒毙	wgxx	27
合编	wgxy	624
合谋	wgya	233
倒序	wgyc	60
便衣	wgye	582
合计	wgyf	1484
供不应求	wgyf	105
化整为零	wgyf	17
债主	wgyg	176
例证	wgyg	111
便应	wgyi	1
公正廉明	wgyj	3
合为	wgyl	1
全市	wgym	1189
登高	wgym	156
登记	wgyn	4029
敛迹	wgyo	10
偶一为之	wgyp	2
侠义	wgyq	107
合订	wgys	1
便说	wgyu	1
全文	wgyy	803
合议	wgyy	74
个	wh	638327
修鞋	whaf	1
悠荡	whai	14
企划	whaj	2776
修葺	whak	237
俿	wham	1
儢	whan	1
侦获	whaq	1
催眠药	whax	8
个子	whbb	3008
伏虎降龙	whbd	1
欲壑难填	whcf	18
佊	whcy	1
侦破	whdh	148
修面	whdm	2
仅此而已	whdn	1
侧目而视	whdp	3
傲睨万物	whdt	1
修脚	whef	55
个股	whem	30
企及	whey	94
企	whf	1120
悠哉	whfa	715
倏地	whfb	4
修士	whfg	757
修起	whfh	1
企求	whfi	9
候场	whfn	1
修过	whfp	1
悠远	whfq	39
候教	whft	1
仩	whg	1
价目表	whge	32
保龄球	whgf	310
从上到下	whgg	1
修正	whgh	3088
修理	whgj	1348
修整	whgk	279
倶	whgw	1
佧	whh	1
众目睽睽	whhh	63
个旧	whhj	1
企盼	whhw	51
佧	whhy	1
俶	whic	102
修水	whii	71
候温	whij	1
侦测	whim	755
修学	whip	1
悠游	whiy	164
个	whj	638327
修明	whje	24
个里	whjf	1
倬	whjh	158
众目昭彰	whju	1
佔	whkg	1
修路	whkh	594
个唱	whkj	1
个别	whkl	2646
修史	whkq	26
侦听	whkr	8
候车	whlg	1306
候驾	whlk	1
企图	whlt	3110
侦办	whlw	298
侦	whm	701
催眠曲	whma	4
侦	whmy	701
偵	whmy	1
候	whn	2095
个展	whna	1
候	whnd	2095
修书	whnn	20
佀	whnn	1
个性	whnt	7264
修改	whnt	6567
修习	whnu	321
修炼	whoa	1951
企业	whog	16323
依此类推	whor	58
个数	whov	517
修定	whpg	1
候审	whpj	47
候补	whpu	2991
修补	whpu	528
个案	whpv	2343
侦察	whpw	1794
修色	whqc	1
悠然	whqd	238
倏尔	whqi	1
修饰	whqn	846
俔	whqn	1
儏	whqo	1
倏忽	whqr	15
个儿	whqt	1440
悠久	whqy	1339
候鸟	whqy	232
个把	whrc	62
修持	whrf	1
候缺	whrm	1
悠扬	whrn	91
侦探	whrp	4300
修护	whry	206
修枝	whsf	10
修配	whsg	30
侦查	whsj	1307
候机	whsm	245
佛眼相看	whsr	1
修桥	whst	1
催眠术	whsy	45
修	wht	24515
修筑	whta	943
修长	whta	504
悠长	whta	180
修辞	whtd	424
倏	whtd	7
修	whte	24515
脩	whte	3
修行	whtf	1876
候选	whtf	1130
修造	whtf	117
鞗	whtf	1
跾	whth	1
絛	whti	1
修复	whtj	6073
偹	whtl	1
修身	whtm	426
仆役	whtm	41
悠	whtn	2098
翛	whtn	9
倐	whto	1
儵	whto	1
焂	whto	1
鯈	whto	1
企管	whtp	91
鋚	whtq	1
鎥	whtq	1
企鹅	whtr	4149
條	whts	1
修竹	whtt	10
个税	whtu	1
休止符	whtw	50
攸	whty	600
个头	whud	3333
修养	whud	1547
修剪	whue	450
修盖	whug	7
悠闲	whus	2265
修道	whut	245
修好	whvb	1806
修建	whvf	5126
偼	whvh	1
健步如飞	whvn	55
修女	whvv	877
俱	whw	1773
俱佳	whwf	1
俱全	whwg	50
悠悠	whwh	870
修仙	whwm	2383
个体	whws	2578
个位	whwu	228
个人	whww	67930
俱	whwy	1773
侦缉	whxk	80
修细	whxl	1
佌	whxn	1
偨	whxs	1
修缮	whxu	1091
仆	why	928
企调	whym	1
企望	whyn	13
修订	whys	3944
俏皮话	whyt	24
候诊	whyw	28
修文	whyy	1
偿	wi	844
倘若	wiad	395
倘或	wiak	49
假小子	wibb	126
倘能	wice	1
禽流感	widg	473
俏	wie	984
俏	wieg	984
余波未平	wifg	16
从小到大	wigd	1
人浮于事	wigg	5
偿还	wigi	502
俏丽	wigm	166
停滞不前	wigu	1
俏皮	wihc	496
偿清	wiig	1
似水流年	wiir	73
借酒浇愁	wiit	66
八小时	wijf	1
贪污罪	wild	1
倘	wim	148
倘	wimk	148
僘	wimt	1
分水岭	wimw	254
Windows	wind	1
信赏必罚	winl	2
偿	wip	844
偿	wipc	844
化学家	wipe	1
俟河之清	wipi	1
儅	wipl	1
償	wipm	1
儻	wipo	1
傥	wipq	23
佻	wiq	9
倘然	wiqd	1
俏销	wiqi	1
佻	wiqn	9
侊	wiqn	1
贪污犯	wiqt	5
分光镜	wiqu	1
贪小失大	wird	4
偷梁换柱	wirs	16
优劣势	wirv	1
似水年华	wirw	1
保温杯	wisg	812
偗	with	1
倒海翻江	witi	1
含沙射影	witj	8
登堂入室	witp	14
分泌物	witr	1
仯	witt	1
偷漏税	witu	1
作法自毙	witx	1
尒	wiu	1
氽	wiu	1
保温瓶	wiua	68
传染病	wiug	1035
俏媚	wivn	1
偿付	wiwf	45
贪小便宜吃大亏	wiwf	1
倘使	wiwg	4
做小伏低	wiww	1
俏货	wiwx	1
催泪弹	wixu	965
仦	wiy	1
体温计	wiyf	15
人满为患	wiyk	143
优游卒岁	wiym	1
贪污腐化	wiyw	7
介	wj	8510
儤	wjai	1
偶或	wjak	20
介子	wjbb	1
伸出	wjbm	1323
但也	wjbn	1
但又	wjcc	1
但能	wjce	1
似是而非	wjdd	45
但有	wjde	1
偶感	wjdg	27
但愿	wjdr	5251
伸腰	wjes	5
伸腿	wjev	43
俚	wjf	54
但却	wjfc	2627
俚	wjfg	54
伸直	wjfh	1
但求	wjfi	1
伸进	wjfj	242
介壳	wjfp	1
但	wjg	230480
伸开	wjga	1
介于	wjgf	1071
但	wjgg	230480
偍	wjgh	1
但不	wjgi	1
偒	wjgr	1
伸	wjh	3644
伸	wjhh	3644
敒	wjht	1
介	wjj	8510
今是昨非	wjjd	1
但是	wjjg	162193
倡	wjjg	275
偶遇	wjjm	9919
伸嘴	wjkh	1
僈	wjlc	1
但因	wjld	3389
偶	wjm	15763
伸曲	wjma	1
但见	wjmq	81
偶	wjmy	15763
但凡	wjmy	482
伸展	wjna	403
倡导	wjnf	987
介怀	wjng	1
傝	wjng	1
借题发挥	wjnr	41
偶发	wjnt	71
偶数	wjov	275
伸冤	wjpq	1
偈	wjq	148
偶然	wjqd	2394
偶尔	wjqi	15760
偈	wjqn	148
偶犯	wjqt	1
众星捧月	wjre	34
介质	wjrf	621
保时捷	wjrg	722
全日制	wjrm	726
倡扬	wjrn	1
伸手	wjrt	884
倮	wjs	57
但丁	wjsg	251
但要	wjsv	1
倮	wjsy	57
伸长	wjta	1
伸舌	wjtd	1
伸延	wjth	110
偶得	wjtj	1
伸向	wjtm	1
介乎	wjtu	602
介入	wjty	1884
伸头	wjud	1
介意	wjuj	6132
食蚁兽	wjul	42
任贤使能	wjwc	1
保监会	wjwf	60
偶合	wjwg	15
假冒伪劣	wjwi	46
伸伸	wjwj	1
偶像	wjwq	17250
偶们	wjwu	728
俚俗	wjww	4
儑	wjxo	1
伸缩	wjxp	489
伸张	wjxt	174
介绍	wjxv	27843
倱	wjxx	1
俚语	wjyg	132
但应	wjyi	1
倒果为因	wjyl	5
介词	wjyn	187
追星族	wjyt	122
倡廉	wjyu	1
倡议	wjyy	1268
保	wk	14142
保藏	wkad	23
保苗	wkal	2
集中营	wkap	1366
贫嘴薄舌	wkat	1
保卫	wkbg	3099
偮	wkbg	1
保函	wkbi	33
保障	wkbu	5325
保险	wkbw	5329
堡垒	wkcc	1684
人喊马嘶	wkck	1
俋	wkcn	1
众口难调	wkcy	123
保有	wkde	917
保存	wkdh	7895
促成	wkdn	1265
仲春	wkdw	28
保胎	wkec	1
促膝	wkes	1
保用	wket	1
仲裁	wkfa	624
保真	wkfh	175
欲哭无泪	wkfi	1
促进	wkfj	6457
余味无穷	wkfp	7
何患无辞	wkft	7
保墒	wkfu	2
俣	wkg	329
俣	wkgd	329
侱	wkgg	1
信口开河	wkgi	63
众口一词	wkgy	7
促	wkh	1143
信口雌黄	wkha	34
仲	wkhh	7678
僓	wkhm	1
儙	wkhp	1
促	wkhy	1143
保洁	wkif	350
保温	wkij	533
个中滋味	wkik	29
命中注定	wkip	107
什叶派	wkir	501
保举	wkiw	57
保暖	wkje	7532
保量	wkjg	1
侣	wkk	314
僤	wkkf	1
侣	wkkg	314
偘	wkkk	1
偔	wkkn	1
傻呵呵	wkks	40
僺	wkks	1
儼	wkkt	1
合唱团	wklf	1
公路车	wklg	1
保甲	wklh	136
保驾	wklk	24
保罗	wklq	4508
坐吃山空	wkmp	32
贫嘴贱舌	wkmt	1
傊	wkmy	1
作品展	wkna	1
俁	wknd	1
保收	wknh	1
仲尼	wknx	46
信号灯	wkos	240
人中之龙	wkpd	154
保家	wkpe	1
保守	wkpf	3305
保定	wkpg	2012
八路军	wkpl	1349
保密	wkpn	2126
保额	wkpt	6
瓮中之鳖	wkpu	4
保安	wkpv	6120
侃	wkq	742
兌	wkqb	1
保鲜	wkqg	544
促销	wkqi	223
侃	wkqn	742
众口铄金	wkqq	12
保镖	wkqs	941
促狭	wkqt	2
敓	wkqt	1
保留	wkqy	9137
諐	wkqy	1
保持	wkrf	19864
保皇	wkrg	361
何足挂齿	wkrh	12
瓮中捉鳖	wkru	3
保护	wkry	45530
保	wks	14142
堡	wksf	14740
保本	wksg	21
賲	wksm	1
煲	wkso	1428
保	wksy	14142
保长	wkta	1
保先	wktf	1
保重	wktg	7278
保息	wkth	1
侶	wktk	1
保身	wktm	1
保释	wkto	1147
保管	wktp	1248
保税	wktu	78
保养	wkud	3580
保送	wkud	916
何足道哉	wkuf	2
保单	wkuj	103
保准	wkuw	200
保媒	wkva	15
促退	wkve	1
保姆	wkvx	2344
保佑	wkwd	3671
保值	wkwf	12
促使	wkwg	1800
保全	wkwg	502
保修	wkwh	707
侃侃	wkwk	1
从中作梗	wkws	35
侣伴	wkwu	1
保健	wkwv	1680
保人	wkww	35
保住	wkwy	901
伿	wkwy	1
保级	wkxe	507
保费	wkxj	236
煲粥	wkxo	1
众口纷纭	wkxx	1
保育	wkyc	1453
何足为奇	wkyd	3
保证	wkyg	8287
保底	wkyq	182
命中率	wkyx	539
佃	wl	236
俄罗斯	wlad	28294
伽蓝	wlaj	1
八国联军	wlbp	1
伽马	wlcn	90
人困马乏	wlct	5
個	wldg	1
伯罗奔尼撒	wldr	1
债转股	wlem	1
停车场	wlfn	3745
侵略者	wlft	1
佃	wlg	236
伵	wlg	1
欲罢不能	wlgc	410
偎	wlge	33
儇	wlge	27
伡	wlh	1
俥	wlh	1
健胃消食片	wlit	9
佛罗里达	wljd	1
伽	wlk	1613
伽	wlkg	1613
佪	wlkg	1
倒胃口	wlkk	81
儡	wll	1
儽	wlli	1
儡	wlll	1
侽	wlln	1
偎贴	wlmh	1
仂	wln	78
全力以赴	wlnf	432
全国性	wlnt	977
偲	wlny	102
何罪之有	wlpd	3
佃农	wlpe	147
候车室	wlpg	935
欲加之罪	wlpl	8
欲加之罪，何患无辞	wlpl	1
保国安民	wlpn	1
僆	wlpy	1
偎抱	wlrq	1
保驾护航	wlrt	70
焦国标	wlsf	1
佃租	wlte	1
保加利亚	wltg	2902
代办处	wlth	29
僌	wlty	1
僂	wlvg	1
佛罗伦萨	wlwa	641
倾国倾城	wlwf	200
舍车保帅	wlwj	1
停车位	wlwu	1
偎依	wlwy	12
分界线	wlxg	376
傫	wlxi	1
侏罗纪	wlxn	475
儸	wlxy	1
贫困户	wlyn	1
集思广益	wlyu	41
华罗庚	wlyv	66
仙	wm	9790
合同工	wmaa	20
儂	wmae	1
侧卧	wmah	37
仙草	wmaj	1
僼	wmau	1
倎	wmaw	1
仙子	wmbb	1342
侧耳	wmbg	77
催出	wmbm	1
登山队	wmbw	1
仙台	wmck	1118
坐山观虎斗	wmcu	15
癹	wmcu	1
伇	wmcy	1
偳	wmdj	1
侧面	wmdm	2132
佒	wmdy	1
佩服	wmeb	9525
催肥	wmec	49
傰	wmee	1
傦	wmeg	1
倜	wmf	71
佩戴	wmfa	1231
催款	wmff	14
倜	wmfk	71
侧击	wmfm	14
仙境	wmfu	868
倒凤颠鸾	wmfy	1
佩	wmg	10546
伷	wmg	1
佩	wmgh	10546
催还	wmgi	1
侗	wmgk	240
佩带	wmgk	153
俜	wmgn	8
人财两空	wmgp	43
仙山琼阁	wmgu	2
僶	wmgv	1
佩玉	wmgy	1
仙	wmh	9790
侧目	wmhh	50
催眠	wmhn	422
侧睡	wmht	1
催泪	wmih	718
侧泳	wmiy	1
侧	wmj	7006
仚	wmj	1
侧	wmjh	7006
側	wmjh	1
登山临水	wmji	1
儩	wmjr	1
侧影	wmjy	58
催吐	wmkf	1
侧转	wmlf	1
侧边	wmlp	307
催办	wmlw	7
仙界	wmlw	1
伤风败俗	wmmw	9
仙丹	wmmy	91
仉	wmn	10
仙居	wmnd	338
催情	wmng	13
做贼心虚	wmnh	67
侧翼	wmnl	269
合同书	wmnn	18
催发	wmnt	1
他山之石	wmpd	6
作曲家	wmpe	3478
食肉寝皮	wmph	1
贫贱之交	wmpu	1
仙鹤	wmpw	187
侧视	wmpy	11
仙乐	wmqi	1
伣	wmqn	3
侧后	wmrg	1
合同制	wmrm	17
仙气	wmrn	842
侧近	wmrp	1
仙逝	wmrr	20
侧枝	wmsf	26
催醒	wmsg	1
贪赃枉法	wmsi	27
催要	wmsv	1
催告	wmtf	1
侧重	wmtg	412
催生	wmtg	377
偑	wmtj	1
侧身	wmtm	149
佩特	wmtr	1
登峰造极	wmts	75
体贴入微	wmtt	27
侧闻	wmub	1
佩兰	wmuf	129
仙童	wmuj	1
侧部	wmuk	1
仙风道骨	wmum	37
催产	wmut	59
侧门	wmuy	143
仙姑	wmvd	177
催奶	wmve	7
佩刀	wmvn	57
仙女	wmvv	29110
催	wmw	5936
人赃俱获	wmwa	17
仙翁	wmwc	1
人见人爱	wmwe	1
催命	wmwg	31
人山人海	wmwi	889
依山傍水	wmwi	38
催促	wmwk	414
儶	wmwk	1
侺	wmwn	1
谷贱伤农	wmwp	9
侧体	wmws	1
借风使船	wmwt	1
仙人	wmww	505
催化	wmwx	739
催	wmwy	5936
侧线	wmxg	527
催缴	wmxr	1
催熟	wmyb	71
催讨	wmyf	13
佛山市	wmym	610
侧记	wmyn	2
分崩离析	wmys	101
侗族	wmyt	216
侧方	wmyy	1
亿	wn	17746
假期	wnad	16132
假若	wnad	131
追悔莫及	wnae	55
人尽其才	wnaf	3
假牙	wnah	342
人心叵测	wnai	43
追慕	wnaj	1
贫民区	wnaq	1
僻巷	wnaw	5
假药	wnax	28
倔	wnb	346
僝	wnbb	1
追随	wnbd	2226
僻陋	wnbg	1
人心隔肚皮	wnbh	52
伺隙	wnbi	1
阜阳	wnbj	646
倔	wnbm	346
假戏	wnca	1
侯马	wncn	1
倨	wnd	28
似有	wnde	1
追奔	wndf	1
倨	wndg	28
假面	wndm	4290
亿万	wndn	505
似懂非懂	wndn	71
伺服	wneb	111
追肥	wnec	9
含情脉脉	wnee	94
假肢	wnef	34
侯爵	wnel	856
追逐	wnep	1358
假腿	wnev	1
追及	wney	1
追赶	wnfh	660
追求	wnfi	8582
追击	wnfm	1520
追索	wnfp	25
亿元	wnfq	5268
领导者	wnft	1
舍己救人	wnfw	12
伺	wng	116
佶屈聱牙	wnga	5
鄔	wngb	1
追到	wngc	1
人心不古	wngd	69
僻静	wnge	51
借尸还魂	wngf	29
偓	wngf	29
追还	wngi	1
伺	wngk	116
似画	wngl	1
烏	wngo	1
假死	wngq	65
坐怀不乱	wngt	28
歍	wngw	1
假	wnh	45080
假	wnhc	45080
偦	wnhe	1
偉	wnhh	1
追上	wnhh	1
追潮	wnif	1
似水	wnii	308
亿兆	wniq	1
假酒	wnis	369
坐收渔利	wnit	3
追溯	wniu	2996
假冒	wnjh	301
假日	wnjj	1856
追星	wnjt	4463
僻	wnk	85
倾心吐胆	wnke	1
人情味	wnkf	1
亿吨	wnkg	1
追踪	wnkh	21617
会展中心	wnkn	567
全民K歌	wnks	1
僻	wnku	85
人心思治	wnli	1
追加	wnlk	1637
追回	wnlk	1
追思	wnln	255
领导力	wnlt	1
假山	wnmm	160
追风	wnmq	309
假账	wnmt	5
追赠	wnmu	997
追赃	wnmy	12
亿	wnn	17746
阜	wnnf	584
追怀	wnng	5
追悼	wnnh	220
帥	wnnh	1
師	wnnh	1
歸	wnnh	1
假惺惺	wnnj	174
蛗	wnnj	1
侷	wnnk	1
倾心尽力	wnnl	1
峊	wnnm	1
頧	wnnm	1
顊	wnnm	1
追忆	wnnn	387
人心惶惶	wnnn	95
鴭	wnno	1
追	wnnp	28474
人心惟危	wnnq	7
假发	wnnt	2948
追尾	wnnt	435
假性	wnnt	1
僎	wnnw	27
假烟	wnol	1
似火	wnoo	1
假定	wnpg	500
假寐	wnpn	36
追补	wnpu	9
假案	wnpv	26
追究	wnpw	977
假钞	wnqi	22
假象	wnqj	2006
假名	wnqk	1116
似锦	wnqr	419
追杀	wnqs	1283
假报	wnrb	1
追捧	wnrd	264
追授	wnre	347
追捕	wnrg	1064
似的	wnrq	8218
全民所有制	wnrr	1
追打	wnrs	1
假托	wnrt	42
假扮	wnrw	458
公民权	wnsc	307
假想	wnsh	340
追查	wnsj	591
伺机	wnsm	204
追根	wnsv	5
追述	wnsy	27
侯	wnt	8025
鄇	wntb	1
侯	wntd	8025
假造	wntf	45
坐以待旦	wntj	1
人民币	wntm	4474
假释	wnto	305
假以辞色	wntq	1
追我	wntr	1
假条	wnts	193
佖	wntt	20
似乎	wntu	8396
体改委	wntv	1
坐以待毙	wntx	55
修改稿	wnty	1
偋	wnua	1
追着	wnud	1373
假装	wnuf	6725
假意	wnuj	177
追问	wnuk	447
似曾	wnul	1
修心养性	wnun	4
阜新	wnus	265
假道	wnut	16
侯门	wnuy	1
亾	wnv	1
追寻	wnvf	732
追剿	wnvj	37
假如	wnvk	2140
伊壁鸠鲁	wnvq	41
假借	wnwa	160
僇	wnwe	2
追悼会	wnwf	302
合情合理	wnwg	135
假使	wnwg	62
伺候	wnwh	2124
追偿	wnwi	1
追你	wnwq	1
仁心仁术	wnws	14
假作	wnwt	1
全心全意	wnwu	271
人民代表大会	wnww	11067
假货	wnwx	1306
追念	wnwy	34
伲	wnx	25
倔强	wnxk	1468
伲	wnxn	25
追缴	wnxr	123
似	wny	2904
伈	wny	3
假充	wnyc	4
追讨	wnyf	383
信以为真	wnyf	139
假证	wnyg	1
假设	wnym	2751
追记	wnyn	19
追诉	wnyr	86
假话	wnyt	1027
癶	wnyt	1
假说	wnyu	700
侭	wnyu	1
似	wnyw	2904
追认	wnyw	258
舍己为人	wnyw	65
伬	wnyy	1
伙	wo	1471
含糊其辞	woat	1
含糊其词	woay	10
儍	wobt	1
创业者	woft	1
伙夫	wofw	61
含糊不清	wogi	1
僕	wogy	1
人类学	woip	1
作业题	wojg	1
从业员	wokm	1
企业界	wolw	61
伙同	womg	179
僗	wool	1
儝	woos	1
倓	wooy	51
企业家	wope	2555
华灯初上	woph	1
僯	woqh	1
作业本	wosg	9
创业板	wosr	203
人烟稠密	wotp	5
创业垂统	wotx	1
偻	wov	22
偻	wovg	22
拿糖作醋	wows	1
谷类作物	wowt	1
伙伴	wowu	14507
伙食	wowy	3068
创业维艰	woxc	8
分数线	woxg	681
伙	woy	1471
侎	woy	1
伙计	woyf	525
企业主	woyg	64
伙房	woyn	58
傅粉施朱	woyr	1
企业文化	woyw	1
侬	wp	913
餞	wpaa	1
饃	wpad	1
饛	wpae	1
饉	wpag	1
付之东流	wpai	24
饇	wpak	1
饚	wpal	1
人神共愤	wpan	80
餀	wpaq	1
饊	wpat	1
倾家荡产	wpau	272
餝	wpay	1
餌	wpbg	1
保家卫国	wpbl	100
飿	wpbm	1
餟	wpcc	1
飴	wpck	1
合家欢	wpcq	17
餕	wpct	1
餴	wpda	1
餪	wpdd	1
餦	wpde	1
餬	wpde	1
餣	wpdn	1
侬	wpe	913
人定胜天	wpeg	64
飷	wpeg	1
餒	wpev	1
饀	wpev	1
侬	wpey	913
傢	wpey	1
餑	wpfb	1
僿	wpff	1
飦	wpfh	1
倧	wpfi	22
饎	wpfk	1
饁	wpfl	1
饙	wpfm	1
俒	wpfq	1
饒	wpfq	1
人穷志短	wpft	38
饐	wpfu	1
伫	wpg	23
公之于世	wpga	7
饢	wpge	1
餺	wpgf	1
伫	wpgg	23
餗	wpgi	1
儐	wpgm	1
飩	wpgn	1
付之一炬	wpgo	56
从容不迫	wpgr	27
付之一笑	wpgt	4
餖	wpgu	1
